"Order_ID","Customer_ID","employee_id","order_type","Customer_Country","Customer_Gender","Customer_Name","Customer_Type","order_date","delivery_date","customer_birthdate","costprice_per_unit","total_retail_price","product_quantity","product_id","product_name","product_group","product_category","product_line","supplier_country","supplier_id","supplier_name","age","age_group","customer_activity","customer_type_group","profit"
"  1235926178","          79","99999999","Internet","US","F","Najma Hicks","Orion  Club members medium activity","       22792","       22799","       15727","        7.05","          36","           2","210200200022","Sunfit Slow Swimming","Bathing Suits, Kids","Children Sports","Children","US","        6153","Nautlius SportsWear","          23","15-30 years old","Medium Activity","Orion Club","        21.9"
"  1235963427","       12386","99999999","Catalog","IL","M","Zweig, Avinoam","Internet/Catalog Customers","       22796","       22797","        5976","        49.8","       313.8","           3","220100700024","Armadillo Road Dmx W","Orion","Clothes","Clothes & Shoes","CA","       16733","Fuller Trading Co.","          50","46-60 years old","Not Available","Internet/Catalog Customers","       164.4"
"  1236017640","         183","120127","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       22802","       22802","         449","        25.7","        57.7","           1","220101400092","Casual Logo Men's Sw","Tracker Clothes","Clothes","Clothes & Shoes","US","        2963","3Top Sports","          65","61-75 years old","Low Activity","Orion Club","          32"
"  1236028541","           9","99999999","Internet","DE","F","Cornelia Krahl","Orion Club Gold members medium activity","       22803","       22808","       11380","         3.5","          16","           2","230100500056","Knife","Outdoor Gear","Outdoors","Outdoors","US","        4718","KN Outdoor Trading I","          35","31-45 years old","Medium Activity","Orion Club Gold","           9"
"  1236055696","          10","121136","Retail","US","F","Karen Ballinger","Orion  Club members high activity","       22805","       22805","       15266","      121.75","       292.5","           1","240800100041","Helmsdale Ski Jacket","Ski Dress","Winter Sports","Sports","US","         772","AllSeasons Outdoor C","          24","15-30 years old","High Activity","Orion Club","      170.75"
"  1236066649","         908","99999999","Catalog","TR","M","Avni Umran","Orion Club Gold members high activity","       22806","       22810","       13489","       18.75","        46.7","           1","230100300010","Massif Dual Gloves","Gloves & Mittens","Outdoors","Outdoors","FR","       13199","Massif S.A.","          29","15-30 years old","High Activity","Orion Club Gold","       27.95"
"  1236113431","          36","99999999","Internet","US","M","Phenix Hill","Internet/Catalog Customers","       22811","       22814","        7762","        5.45","        25.8","           2","230100200066","Deer Waist Bag","Backpacks","Outdoors","Outdoors","ES","        4742","L\u00fcna sastreria","          45","31-45 years old","Not Available","Internet/Catalog Customers","        14.9"
"  1236128445","       26148","99999999","Catalog","CA","M","Andreas Rennie","Orion  Club members medium activity","       22813","       22815","       -3089","       44.95","       174.4","           2","240200100053","Bretagne Stabilities","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          75","61-75 years old","Medium Activity","Orion Club","        84.5"
"  1236128456","          16","99999999","Catalog","DE","M","Ulrich Heyde","Internet/Catalog Customers","       22813","       22815","       -1446","        3.45","        16.8","           2","230100500006","Collapsible Water Ca","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          70","61-75 years old","Not Available","Internet/Catalog Customers","         9.9"
"  1236183578","          23","99999999","Catalog","US","M","Tulio D\u00e9vereaux","Internet/Catalog Customers","       22818","       22823","        2527","        24.5","       110.4","           2","240500100026","Men's Sweat Pants wi","Jogging","Running - Jogging","Sports","US","        3298","A Team Sports","          59","46-60 years old","Not Available","Internet/Catalog Customers","        61.4"
"  1236349115","          92","121051","Retail","US","M","Lendon Celii","Orion Club members low activity","       22834","       22834","         622","        49.6","         396","           4","240200100221","Rosefinch Cart 8 1/2","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          64","61-75 years old","Low Activity","Orion Club","       197.6"
"  1236369939","         111","120123","Retail","AU","F","Karolina Dokter","Orion  Club members medium activity","       22837","       22837","       11684","        87.4","       191.6","           1","240100100365","Northern Coach","Assorted Sports arti","Assorted Sports Arti","Sports","GB","       12283","EA Sports Limited","          34","31-45 years old","Medium Activity","Orion Club","       104.2"
"  1236483576","       70108","99999999","Catalog","CA","M","Patrick Leach","Orion Club members low activity","       22848","       22859","       -1357","          10","        74.8","           4","240200200071","Hi-fly Strata Cap Of","Golf Clothes","Golf","Sports","NL","        2995","Van Dammeren Interna","          70","61-75 years old","Low Activity","Orion Club","        34.8"
"  1236673732","           9","99999999","Internet","DE","F","Cornelia Krahl","Orion Club Gold members medium activity","       22867","       22872","       11380","       250.7","      1542.6","           3","230100700008","Family Holiday 4","Tents","Outdoors","Outdoors","SE","         109","Petterson AB","          35","31-45 years old","Medium Activity","Orion Club Gold","       790.5"
"  1236694462","       70221","99999999","Internet","CA","M","Kenan Talarr","Orion  Club members high activity","       22869","       22871","        7711","        19.9","        82.4","           2","240200100056","Carolina","Golf","Golf","Sports","US","        3808","Carolina Sports","          45","31-45 years old","High Activity","Orion Club","        42.6"
"  1236701935","          34","121027","Retail","US","M","Alvan Goheen","Orion Club members low activity","       22869","       22869","       14993","       11.05","        43.8","           2","210200300052","Tony's Cut & Sew T-S","Eclipse, Kid's Cloth","Children Sports","Children","US","        1303","Eclipse Inc","          25","15-30 years old","Low Activity","Orion Club","        21.7"
"  1236783056","         183","120136","Retail","AU","M","Duncan Robertshawe","Orion Club members low activity","       22878","       22878","         449","        41.7","       183.6","           2","240300200058","Cougar Windbreaker V","Gymnastic Clothing","Indoor Sports","Sports","US","       13710","SD Sporting Goods In","          65","61-75 years old","Low Activity","Orion Club","       100.2"
"  1236852196","         215","120170","Retail","AU","M","Ramesh Trentholme","Orion Club Gold members medium activity","       22885","       22885","        2327","        21.9","        55.3","           1","240600100016","Swim Suit Fabulo","Bathing Suits","Swim Sports","Sports","US","        6153","Nautlius SportsWear","          60","46-60 years old","Medium Activity","Orion Club Gold","        33.4"
"  1236923123","        3959","99999999","Internet","ZA","F","Rita Lotz","Orion Club Gold members high activity","       22891","       22892","        7725","         1.3","         3.7","           1","240100100031","Capsy Hood","Assorted Sports arti","Assorted Sports Arti","Sports","US","        6153","Nautlius SportsWear","          45","31-45 years old","High Activity","Orion Club Gold","         2.4"
"  1236965430","       70165","99999999","Internet","CA","F","Portia Reynoso","Orion Club members low activity","       22896","       22906","        7712","        6.65","          27","           2","240200100050","Bretagne St2 Men's G","Golf","Golf","Sports","NL","        2995","Van Dammeren Interna","          45","31-45 years old","Low Activity","Orion Club","        13.7"
"  1237165927","          79","99999999","Internet","US","F","Najma Hicks","Orion  Club members medium activity","       22915","       22926","       15727","        17.1","        76.8","           2","240500100057","Woman Sweat with Rou","Jogging","Running - Jogging","Sports","US","        3298","A Team Sports","          23","15-30 years old","Medium Activity","Orion Club","        42.6"
"  1237218771","         111","120143","Retail","AU","F","Karolina Dokter","Orion  Club members medium activity","       22921","       22921","       11684","        11.9","        26.1","           1","230100500072","Single Full Box Madr","Outdoor Gear","Outdoors","Outdoors","GB","         316","Prime Sports Ltd","          34","31-45 years old","Medium Activity","Orion Club","        14.2"
