Employee_ID,Employee_Country,Employee_Name,Employee_Gender,Job,Manager_Hierarchy,employee_birthdate,employee_hire_date,employee_term_date,salary
121063,US,Regi Kinol,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",27JUL1996,01AUG2022,.,"$43,188 "
121064,US,Asishana Polky,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28JAN1981,01SEP2008,.,"$30,132 "
121065,US,Corneille Malta,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05SEP2001,01APR2023,.,"$33,648 "
121066,US,Ceresh Norman,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23AUG1961,01JAN1991,31OCT2022,"$32,700 "
121067,US,Jeanilla Macnair,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18JAN2003,01MAR2023,01SEP2023,"$38,238 "
121068,US,Salaheloin Osuba,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",02DEC1986,01SEP2009,.,"$33,060 "
121069,US,Jason Lapsley,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",19MAR1986,01OCT2007,.,"$31,434 "
121070,US,Agnieszka Holthouse,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",04NOV2001,01FEB2023,.,"$35,262 "
121071,US,John Hoppmann,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10SEP1976,01SEP1994,.,"$34,350 "
121072,US,Christer North,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10JAN1996,01SEP2021,31OCT2022,"$31,326 "
121073,US,Donald Court,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",15MAY1966,01JAN1991,.,"$32,520 "
121074,US,Eric Michonski,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAR1976,01OCT2005,.,"$32,388 "
121075,US,Kasha Sugg,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Outdoors""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23DEC1961,01JAN1991,.,"$34,074 "
121076,US,Micah Cobb,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",09OCT1981,01JAN2000,31MAY2021,"$32,022 "
121077,US,Bryce Smotherly,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05SEP2001,01OCT2023,.,"$34,302 "
121078,US,Lionel Wende,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAY1966,01NOV1995,.,"$32,982 "
121079,US,Azmi Mees,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03JUN1991,01NOV2014,.,"$30,924 "
121080,US,Kumar Chinnis,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",24JAN1976,01SEP2004,.,"$38,682 "
121081,US,Susie Knudson,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28MAR1966,01APR1993,.,"$36,282 "
121082,US,Richard Debank,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05JUL1966,01OCT1994,.,"$34,212 "
121083,US,Tingmei Sutton,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",11MAR1976,01MAR1996,.,"$32,694 "
121084,US,Tulsidas Ould,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Racket Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",16AUG1981,01JAN2008,.,"$27,252 "
121085,US,Rebecca Huslage,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12NOV2003,01JAN2024,.,"$38,682 "
121086,US,John-Michael Plybon,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",16DEC1961,01JAN1991,.,"$32,184 "
121087,US,Virtina \u00d3 S\u00failleabh\u00e1in,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",07DEC1991,01MAR2016,31MAR2023,"$33,990 "
121088,US,Momolu Kernitzki,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",10JUN2005,01JAN2024,.,"$32,688 "
121089,US,Gregory Sauder,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",21AUG1971,01JUL1991,31OCT2023,"$33,714 "
121090,US,Betty Klibbe,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",19JUN1971,01FEB1997,.,"$31,920 "
121091,US,Ernest Kadiri,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",19FEB1986,01JAN2006,.,"$32,790 "
121092,US,Gynell Pritt,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",08MAR1991,01AUG2019,.,"$30,816 "
121093,US,Carl Vasconcellos,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18JUL1981,01JAN2011,30JUN2020,"$32,892 "
121094,US,Larry Tate,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Running - Jogging""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",07JAN1971,01SEP1995,.,"$31,866 "
121095,US,Sara Kratzke,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",14APR1986,01JUL2008,.,"$33,612 "
121096,US,Robert Newstead,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18MAY1986,01MAY2012,.,"$31,602 "
121097,US,Willeta Chernega,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23OCT1991,01OCT2012,.,"$32,196 "
121098,US,Hal Heatwole,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",22MAR2005,01MAY2023,.,"$32,970 "
121099,US,Royall Mrvichin,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",19MAR1996,01MAY2017,.,"$39,270 "
121100,US,Tzue-Ing Cormell,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",27APR1966,01APR1993,.,"$33,762 "
121101,US,Burnetta Buckner,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Swim Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28AUG2003,01NOV2023,.,"$30,468 "
121102,US,Rocheal Flammia,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",26JUN1996,01JUN2023,.,"$32,538 "
121103,US,Brian Farnsworth,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",28APR2005,01SEP2023,.,"$32,712 "
121104,US,Leoma Johnson,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. II""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",12NOV1981,01APR2003,31JAN2019,"$33,978 "
121105,US,Jessica Savacool,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. III""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",09MAY1996,01JAN2020,.,"$35,454 "
121106,US,James Hilburger,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",02FEB1986,01FEB2013,.,"$31,056 "
121107,US,Rose Anger,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. IV""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",24APR2003,01JUL2023,.,"$37,656 "
121108,US,Libby Levi,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",04JUL2005,01NOV2023,01MAY2024,"$31,116 "
121109,US,Harold Boulus,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Team Sports""},{""level"":5,""id"":""Sales Rep. I""}]","[{""level"":1,""id"":""121143""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05NOV1986,01MAY2007,.,"$31,242 "
121110,US,Albert Knapp,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",14APR1961,01DEC2023,31DEC2023,"$31,644 "
121111,US,Salim Maholo,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",17JUL1961,01DEC2023,30APR2024,"$32,262 "
121112,US,Lee Stouchko,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13DEC2003,01DEC2023,31DEC2023,"$32,226 "
121113,US,Karen Costine,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",21FEB1971,01DEC2023,31JAN2024,"$32,976 "
121114,US,Okema Whipkey,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",04NOV1961,01DEC2023,30JUN2024,"$31,818 "
121115,US,Aquilla O'Carroll,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",13FEB1976,01DEC2023,30APR2024,"$31,716 "
121116,US,Mary Bond-Teague,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",23SEP1981,01DEC2023,31MAR2024,"$32,004 "
121117,US,Teresa Sergi,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",18MAR1991,01DEC2023,31DEC2023,"$31,968 "
121118,US,Paul Lawson,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAR1996,01DEC2023,31MAY2024,"$30,870 "
121119,US,Bruce Armogida,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",03NOV1981,01DEC2023,28FEB2024,"$30,246 "
121120,US,Susan Labach,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",25OCT1991,01DEC2023,28FEB2024,"$30,024 "
121121,US,Halouise Cassone,F,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",05MAR2003,01DEC2023,31MAY2024,"$30,882 "
121122,US,Stancey Scarbrough,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",01MAR2003,01DEC2023,31MAR2024,"$31,518 "
121123,US,Randy Helyar,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",27APR1961,01DEC2023,31MAR2024,"$31,692 "
121124,US,Deginald Gonzalez,M,"[{""level"":1,""id"":""Orion USA""},{""level"":2,""id"":""Sales""},{""level"":3,""id"":""Sales""},{""level"":4,""id"":""Temporary""},{""level"":5,""id"":""Temp. Sales Rep.""}]","[{""level"":1,""id"":""121145""},{""level"":2,""id"":""121142""},{""level"":3,""id"":""121141""},{""level"":4,""id"":""120261""},{""level"":5,""id"":""120259""}]",15FEB1986,01DEC2023,31DEC2023,"$32,310 "
